Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"Jun 14, 1994",Aedes,vexans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 28, 2013",Ochlerotatus,spencerii,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 10, 2018",Ochlerotatus,fitchii,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Aug 05, 2003",Culiseta,inornata,Female,,52,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 01, 2006",Male,UnID,Male,UnID,10,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 13, 1991",Culex,tarsalis,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 14, 2001",Ochlerotatus,campestris,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 04, 2017",Anopheles,earlei,Female,,2,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Jul 30, 2019",Aedes,dorsalis,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 29, 2017",Male,UnID,Male,UnID,30,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 20, 1997",Ochlerotatus,Black legs,Female,UnID,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 11, 2000",Male,UnID,Male,UnID,29,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 30, 1998",Aedes,vexans,Female,,1,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Aug 13, 1996",Anopheles,earlei,Female,,4,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Sep 06, 1994",Aedes,dorsalis,Female,,2,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jun 07, 2005",Ochlerotatus,euedes,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 19, 2018",Ochlerotatus,fitchii,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 25, 2013",Culiseta,inornata,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 12, 1992",Culiseta,minnesotae,Female,,5,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Sep 06, 2011",Male,UnID,Male,UnID,30,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 04, 1998",Ochlerotatus,cinereus,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jul 29, 2014",Culiseta,inornata,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 08, 2014",Aedes,dorsalis,Female,,10,Outer Community-GC1-North East,,Outer,53.73069000,-113.27288000,POINT (-113.27288 53.73069)
"Jul 31, 2012",Culiseta,inornata,Female,,10,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"May 31, 2005",Male,UnID,Male,UnID,11,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 26, 2008",Culiseta,inornata,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 20, 1996",Culiseta,inornata,Female,,15,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 21, 2015",Ochlerotatus,Black legs,Female,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 26, 2007",Culiseta,inornata,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 22, 2006",Ochlerotatus,Black legs,Female,UnID,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 04, 1991",Ochlerotatus,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 13, 2004",Ochlerotatus,flavescens,Female,,9,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 17, 2010",Aedes,dorsalis,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 17, 2007",Ochlerotatus,flavescens,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jun 17, 1997",Aedes,vexans,Female,,207,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 13, 2010",Culiseta,inornata,Female,,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 13, 2002",Male,UnID,Male,UnID,11,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 17, 2019",Culiseta,minnesotae,Female,,2,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 09, 2016",Male,UnID,Male,UnID,154,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 17, 1997",Aedes,dorsalis,Female,,13,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 04, 1998",Aedes,vexans,Female,,212,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 19, 2008",Male,UnID,Male,UnID,3,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 25, 1991",Culiseta,spp.,Female,UnID,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 29, 2021",Male,UnID,Male,UnID,255,River Valley-West,6/9/2020,1,53.50218950,-113.57213530,POINT (-113.5721353 53.5021895)
"Aug 29, 2006",Culiseta,morsitans,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jun 23, 2009",Culiseta,inornata,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 22, 2003",Aedes,spp.,Female,UnID,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 23, 2011",Ochlerotatus,campestris,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 21, 2012",Ochlerotatus,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 14, 2012",Male,UnID,Male,UnID,9,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Sep 06, 2005",Male,UnID,Male,UnID,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 04, 2013",Ochlerotatus,nigromaculis,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 14, 1990",Aedes,vexans,Female,,1022,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 28, 2012",Ochlerotatus,Black legs,Female,UnID,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 09, 1996",Ochlerotatus,flavescens,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"May 18, 2004",Culiseta,alaskaensis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 07, 2020",Culiseta,inornata,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jun 21, 2011",Male,UnID,Male,UnID,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 22, 1999",Ochlerotatus,euedes,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 20, 2017",Culex,territans,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 05, 2008",Culiseta,inornata,Female,,74,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 14, 2012",Aedes,dorsalis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 15, 2014",Aedes,vexans,Female,,5,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 20, 1996",Culiseta,minnesotae,Female,,9,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
"Jul 29, 2008",Male,UnID,Male,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 23, 2011",Male,UnID,Male,UnID,101,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 28, 1998",Culiseta,alaskaensis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 22, 1997",Ochlerotatus,canadensis,Female,,2,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jun 25, 2002",Culiseta,incidens,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 02, 2014",Aedes,vexans,Female,,56,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"May 23, 2017",Ochlerotatus,fitchii,Female,,2,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Sep 17, 2013",Culiseta,inornata,Female,,5,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 19, 2014",Aedes,vexans,Female,,827,Outer Community-South West,,Outer,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
"Jun 08, 1993",Ochlerotatus,flavescens,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 10, 1999",Ochlerotatus,excrucians,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jul 26, 2005",Ochlerotatus,Black legs,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 19, 2008",Aedes,spp.,Female,UnID,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 10, 2007",Ochlerotatus,flavescens,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jul 03, 2001",Culiseta,inornata,Female,,9,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 17, 2013",Anopheles,earlei,Female,,2,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 25, 2020",Aedes,vexans,Female,,70,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 29, 2014",Culiseta,incidens,Female,,2,Outer Community-South West,,Outer,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
"Aug 20, 1996",Culex,territans,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 12, 1997",Anopheles,earlei,Female,,6,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
"Jun 19, 2018",Ochlerotatus,Black legs,Female,UnID,5,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 02, 2013",Ochlerotatus,Black legs,Female,UnID,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Sep 02, 2003",Ochlerotatus,flavescens,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 25, 2018",Male,UnID,Male,UnID,3,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jun 12, 2018",Anopheles,earlei,Female,,2,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Aug 22, 2017",Aedes,vexans,Female,,225,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 25, 1998",Culex,territans,Female,,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 18, 2017",Male,UnID,Male,UnID,11,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Jul 08, 2003",Culiseta,impatiens,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 08, 2021",Aedes,vexans,Female,,1,River Valley-West,,Core,53.50218950,-113.57213530,POINT (-113.5721353 53.5021895)
"Sep 10, 2019",Culiseta,inornata,Female,,24,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"May 22, 2018",Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 14, 1998",Ochlerotatus,flavescens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 15, 2017",Aedes,dorsalis,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Jun 07, 2011",Male,UnID,Male,UnID,16,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 22, 1997",Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 13, 2011",Culiseta,inornata,Female,,12,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 11, 1995",Culiseta,minnesotae,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 15, 2003",Anopheles,earlei,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 02, 1996",Ochlerotatus,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 22, 2014",Aedes,dorsalis,Female,,6,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
"Sep 12, 2017",Aedes,vexans,Female,,77,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 29, 2017",Aedes,vexans,Female,,9,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 23, 1991",Aedes,vexans,Female,,89,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 19, 2018",Culiseta,inornata,Female,,4,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Aug 03, 1999",Male,UnID,Male,UnID,102,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 19, 2008",Ochlerotatus,Black legs,Female,UnID,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 05, 2005",Ochlerotatus,Banded legs,Female,UnID,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"May 17, 2011",Ochlerotatus,implicatus,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 24, 2014",Male,UnID,Male,UnID,26,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Jul 21, 1998",Aedes,vexans,Female,,1159,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Aug 02, 2022",Anopheles,earlei,Female,,8,Residential-South,9/8/2020,36,53.48385900,-113.42692800,POINT (-113.426928 53.483859)
"Jul 27, 2010",Culiseta,inornata,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 06, 2019",Ochlerotatus,canadensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 03, 1997",Culiseta,minnesotae,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 24, 2005",Male,UnID,Male,UnID,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Sep 27, 2011",Culiseta,inornata,Female,,105,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Sep 24, 2019",Culex,territans,Female,,5,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 06, 1991",Aedes,dorsalis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Sep 15, 2020",Male,UnID,Male,UnID,69,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 25, 1990",Aedes,vexans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 09, 2016",Anopheles,earlei,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 19, 2018",Ochlerotatus,flavescens,Female,,8,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 16, 1995",Culiseta,minnesotae,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 01, 2008",Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 22, 2003",Culiseta,inornata,Female,,19,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"May 30, 2006",Ochlerotatus,Black legs,Female,UnID,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 26, 2007",Ochlerotatus,Black legs,Female,UnID,9,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 23, 1992",Ochlerotatus,hexodontus,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 28, 2011",Ochlerotatus,fitchii,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 15, 1997",Ochlerotatus,Black legs,Female,UnID,2,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 13, 1995",Anopheles,earlei,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 28, 2016",Ochlerotatus,excrucians,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 05, 1994",Ochlerotatus,punctor,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 12, 2012",Culiseta,inornata,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 13, 1995",Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 13, 1991",Misc,UnID,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 17, 2014",Aedes,spp.,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 17, 1997",Ochlerotatus,flavescens,Female,,19,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jun 09, 2015",Ochlerotatus,increpitus,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 02, 2003",Aedes,spp.,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Sep 18, 1990",Aedes,dorsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Sep 21, 2021",Culiseta,inornata,Female,,1,River Valley-West,7/21/2020,1,53.50218950,-113.57213530,POINT (-113.5721353 53.5021895)
"Aug 05, 2003",Ochlerotatus,Black legs,Female,UnID,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 02, 1994",Culiseta,inornata,Female,,61,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 10, 2010",Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 27, 2017",Culiseta,inornata,Female,,22,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 13, 1995",Ochlerotatus,excrucians,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 29, 2008",Anopheles,earlei,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 13, 2017",Ochlerotatus,riparius,Female,,2,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 28, 2016",Ochlerotatus,fitchii,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 24, 2018",Culex,territans,Female,,2,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Aug 20, 1996",Culiseta,alaskaensis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 15, 2003",Ochlerotatus,euedes,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
